200,2010,"REGENCY TOWERS ENTERPRISES",NOST,,,"5801 THOMAS DRIVE",,,"PANAMA CITY",FL,32408,13,850.596.1904,"REGENCY TOWER ENTERPRIZES",,"5801 THOMAS DRIVE",,,"PANAMA CITY",FL,32408,13,850.596.1904,6,08,NOS1304525,45,20,06/01/2016,07/07/2015,0,"Risk Level 1",
200,2010,"DEROCHA CHRIS",SEAT,,,"11275 US HIGHWAY 98 #3",,,MIRAMAR,FL,32550,76,850.424.6288,"BUFFALO JACK'S LEGENDARY WINGS",,"11275 W EMERALD COAST PKWY",,,DESTIN,FL,32550,76,850.424.6288,6,06,SEA7601822,20,20,06/01/2017,06/30/2016,102,"Risk Level 2",
200,2010,"PANHANDLE PIZZA LLC",SEAT,,,"4707 WINTERDALE DRIVE",,,PACE,FL,32571,67,850.463.5411,"DOMINO'S PIZZA",,"6551 CAROLINE ST",,,MILTON,FL,32570,67,850.626.0003,6,12,SEA6701364,20,20,06/01/2017,11/05/2015,6,"Risk Level 1",
200,2010,"BBP DIVERSIFIED INVESTMENTS LLC",SEAT,,,"301 WIMICO CIRCLE",,,DESTIN,FL,32541,56,850.502.7300,"MARBLE SLAB CREAMERY",,"34904 EMERALD COAST PKWY STE# 128",,,DESTIN,FL,32541,56,850.269.3210,6,05,SEA5603417,20,20,06/01/2017,12/14/2015,20,"Risk Level 1",
200,2010,"CARRABBA'S ITALIAN GRILL LLC",SEAT,,"CARRABBA'S ITALIAN GRILL/ATTN LICENSES","2202 N WEST SHORE BLVD 5TH FLOOR",,,TAMPA,FL,33607,39,813.282.1225,"CARRABBA'S ITALIAN GRILL #6021",,"2779 CAPITAL CIR NE",,,TALLAHASSEE,FL,32308,47,850.297.1100,6,13,SEA4702865,20,20,06/01/2017,06/21/2016,226,"Risk Level 2",
200,2010,"OUTBACK STEAKHOUSE OF FLORIDA LLC",SEAT,,"OUTBACK STEAKHOUSE ATTN LICENSES","2202 N WEST SHORE BLVD 5TH FLOOR",,,TAMPA,FL,33607,39,813.282.1225,"OUTBACK STEAKHOUSE #1036",,"861 W 23 ST",,,"PANAMA CITY",FL,32405,13,850.784.9649,6,08,SEA1304439,20,20,06/01/2017,05/20/2016,222,"Risk Level 2",
200,2010,"OUTBACK STEAKHOUSE OF FLORIDA LLC",SEAT,,"OUTBACK STEAKHOUSE ATTN LICENSES","2202 N WEST SHORE BLVD 5TH FLOOR",,,TAMPA,FL,33607,39,813.282.1225,"OUTBACK STEAKHOUSE #1035",,"1820 RAYMOND DIEHL RD",,,TALLAHASSEE,FL,32308,47,850.385.1998,6,13,SEA4702465,20,20,06/01/2017,06/24/2016,216,"Risk Level 2",
200,2010,"PATEL BROS, INC.",SEAT,,,"3292 COASTAL HIGHWAY",,,CRAWFORDVILLE,FL,32327,75,551-265-8973,"BEST WESTERN WAKULLA INN & SUITES",,"3292 COASTAL HIGHWAY",,,CRAWFORDVILLE,FL,32327,75,850-926-3737,6,10,SEA7502873,20,20,06/01/2017,01/25/2016,20,"Risk Level 2",
200,2014,"HOFFMAN RENE",MFDV,,,"106 12TH ST E",,,STEINHATCHEE,FL,32359,72,3523567672,"SKULLYS LLC",,"100 1ST AVENUE SOUTHWEST",,,STEINHATCHEE,FL,32359,72,3523567672,6,01,MFD7250017,20,20,06/01/2017,04/14/2016,0,"Risk Level 2",
200,2014,"SEAOATS BEACH SERVICE INC",HTDG,,,"P O BOX 611272",,,"ROSEMARY BEACH",FL,32461,76,850.231.4079,"DOG MAN DU TWO LLC",,"66 MAIN ST",,,"ROSEMARY BEACH",FL,32461,76,850.231.4079,6,07,HTD7650027,20,20,06/01/2017,06/30/2016,0,"Risk Level 1",
