200,2010,"NUSPOON OSPREY LLC",SEAT,,,"1825 S OSPREY AVE",,,SARASOTA,FL,34239,68,941.807.3447,"SERVING SPOON",,"1825 S OSPREY AVE",,,SARASOTA,FL,34239,68,941.388.7235,7,04,SEA6803597,20,20,12/01/2016,04/15/2016,90,"Risk Level 2",
200,2010,"11477 LLC",SEAT,,,"1616 W CAPE CORAL PKWY",,,"CAPE CORAL",FL,33914,46,239.540.0444,SUBWAY,,"1616 W CAPE CORAL PKWY",,,"CAPE CORAL",FL,33914,46,239.540.0444,7,10,SEA4603940,20,20,12/01/2016,05/11/2016,35,"Risk Level 1",
200,2010,"36071 LLC",SEAT,,,"428 DEL PRADO BLVD  #101",,,"CAPE CORAL",FL,33909,46,239.573.5101,SUBWAY,,"428 DEL PRADO BLVD  #101",,,"CAPE CORAL",FL,33909,46,239.573.5101,7,10,SEA4605761,20,20,12/01/2016,04/14/2016,32,"Risk Level 1",
200,2010,"FAMILY TABLE RESTAURANT OF NORTH PORT INC",SEAT,,,"14132 TAMIAMI TRL",,,"NORTH PORT",FL,34287-2209,68,941.423.0473,"FAMILY TABLE RESTAURANT OF NORTH PORT INC",,"14132 TAMIAMI TRL",,,"NORTH PORT",FL,34287-2209,68,941.423.0473,7,03,SEA6802433,20,20,12/01/2016,01/19/2016,275,"Risk Level 2",
200,2010,"TIJUANA FLATS 159 LLC",SEAT,,,"9439 FOREST CITY CV, STE#1000",,,"ALTAMONTE SPRINGS",FL,32714-1512,69,,"TIJUANA FLATS BURRITO CO",,"2127 CORTEZ RD W",,,BRADENTON,FL,34207,51,941.756.7351,7,18,SEA5105402,20,20,12/01/2016,04/29/2016,108,"Risk Level 2",
200,2010,"ARAMARK SPORTS & ENTERTAINMENT SERVICES LLC",NOST,,"FLAHERTY & O'HARA, PC","610 SMITHFIELD ST STE-300",,,PITTSBURGH,PA,15220,739,412.456.2127,"JETBLUE PARK VENDING ROOM",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606482,20,20,12/01/2016,02/29/2016,0,"Risk Level 1",
200,2010,"GULF COAST JJS UTC LLC",SEAT,,,"83 N CATTLEMEN RD #101",,,SARASOTA,FL,34243,68,941.355.1661,"JIMMY JOHNS",,"83 N CATTLEMEN RD #101",,,SARASOTA,FL,34243,68,941.355.1661,7,18,SEA5105468,20,20,12/01/2016,02/19/2016,48,"Risk Level 1",
200,2010,"3209 LLC",SEAT,,SUBWAY,"3038 DEL PRADO BLVD",,,"CAPE CORAL",FL,33904,46,239.549.4500,SUBWAY,,"3038 DEL PRADO BLVD",,,"CAPE CORAL",FL,33904,46,239.549.4500,7,10,SEA4602897,20,20,12/01/2016,04/11/2016,28,"Risk Level 1",
200,2010,"FOOD ZOO LLC",NOST,,,"29255  PELICAN DR",,,"PUNTA GORDA",FL,33982,18,2392920337,"JETBLUE PARK MAJOR LEAGUE",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606487,20,20,12/01/2016,03/29/2016,0,"Risk Level 2",
200,2010,"ARAMARK SPORTS & ENTERTAINMENT SERVICES LLC",NOST,,"FLAHERTY & O'HARA, PC","610 SMITHFIELD ST STE 300",,,PITTSBURGH,PA,15222,739,412.456.2127,"CONCESSION 3",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606479,20,20,12/01/2016,02/29/2016,0,"Risk Level 1",
200,2010,"ARAMARK SPORTS & ENTERTAINMENT SERVICES LLC",NOST,,"FLAHERTY & O'HARA, PC","610 SMITHFIELD ST STE 300",,,PITTSBURGH,PA,15222,739,412.456.2127,"JETBLUE PARK CONCESSION 1",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606477,20,20,12/01/2016,02/29/2016,0,"Risk Level 1",
200,2010,"ARAMARK SPORTS & ENTERTAINMENT SERVICES LLC",NOST,,"FLAHERTY & O'HARA, PC","610 SMITHFIELD ST STE 300",,,PITTSBURGH,PA,15222,739,412.456.2127,"JETBLUE PARK CONCESSION 2",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606478,20,20,12/01/2016,02/29/2016,0,"Risk Level 1",
200,2010,"ARAMARK SPORTS & ENTERTAINMENT SERVICES LLC",NOST,,"FLAHERTY & O'HARA, PC","610 SMITHFIELD ST STE 300",,,PITTSBURGH,PA,15222,739,412.456.2127,"FENWAY SOUTH PIZZA",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606480,20,20,12/01/2016,02/29/2016,0,"Risk Level 1",
200,2010,"ARAMARK SPORTS & ENTERTAINMENT SERVICES LLC",NOST,,"FLAHERTY & O'HARA, PC","610 SMITHFIELD ST STE-300",,,PITTSBURGH,PA,15220,739,412.456.2127,"TASTE OF FENWAY 2",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606481,20,20,12/01/2016,02/29/2016,0,"Risk Level 1",
200,2010,"ARAMARK SPORTS & ENTERTAINMENT SERVICES LLC",NOST,,"FLAHERTY & O'HARA, PC","610 SMITHFIELD ST STE-300",,,PITTSBURGH,PA,15220,739,412.456.2127,"JETBLUE PARK SUITE KITCHEN",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606483,20,20,12/01/2016,03/29/2016,0,"Risk Level 2",
200,2010,"ARAMARK SPORTS & ENTERTAINMENT SERVICES LLC",NOST,,"FLAHERTY & O'HARA, PC","610 SMITHFIELD ST STE-300",,,PITTSBURGH,PA,15220,739,412.456.2127,"CLOVER LEAF",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606489,20,20,12/01/2016,02/29/2016,0,"Risk Level 1",
200,2010,"FOOD ZOO LLC",NOST,,,"29255  PELICAN DR",,,"PUNTA GORDA",FL,33982,46,2392920337,"JETBLUE PARK MINOR LEAGUE KITCHEN",,"11500 FENWAY SOUTH DR",,,"FORT MYERS",FL,33913,46,,7,17,NOS4606484,20,20,12/01/2016,03/29/2016,0,"Risk Level 2",
200,2016,"ALL IN FOOD BEVERAGE",TLIC,,,"2206 BAY STREET",,,"FORT MYERS",FL,33901,46,,"BURGER BOBS",,"445 570 BERMONT RD",,,"PUNTA GORDA",FL,33982,18,,7,08,1800685,20,,07/03/2011,,0,,
200,2016,"LE BEAU ALAN",TDAC,,,"1951 TAMIAMI TR",,,"PORT CHARLOTTE",FL,33948,18,,"AJ SUGAR SHACK",,"44570 BERMOUNT",,,"PUNTA GORDA",FL,33982,18,,7,08,1800687,20,,07/03/2011,,0,,
200,2010,"OCONNOR BRIAN",SEAT,,"GOGO DINER LLC","957 PONDELLA RD",,,"N FT MYERS",FL,33903,46,239.826.5121,"GOGO DINER",,"957 PONDELLA RD",,,"NORTH FORT MYERS",FL,33903,46,239.826.5121,7,08,SEA4603662,20,20,12/01/2016,02/16/2016,49,"Risk Level 2",
200,2010,"OUR PIECE OF PARADISE LLC",NOST,,,"P O BOX 367362",,,"BONITA SPRINGS",FL,34136,46,239.992.9973,"STAN'S SUPER SUBS AND DELI",,"26880 OLD US 41 UN#3",,,"BONITA SPRINGS",FL,34135,46,239.992.9973,7,12,NOS4603407,20,20,12/01/2016,03/25/2016,0,"Risk Level 2",
200,2010,"COSSETTE WILLIAM C",SEAT,,,"1790 NE PINE ISLAND RD",,,"CAPE CORAL",FL,33909,46,727.243.0912,"CHICK-FIL-A AT PINE ISLAND ROAD FSU",,"1790 NE PINE ISLAND RD",,,"CAPE CORAL",FL,33909,46,239.242.8748,7,10,SEA4606265,20,20,12/01/2016,06/16/2016,117,"Risk Level 2",
200,2010,"CRISTOFS ON MCGREGOR",SEAT,,,"10231 MCGREGOR BLVD",,,"FORT MYERS",FL,33919,46,,"CRISTOF'S ON MCGREGOR",,"10231 MCGREGOR BLVD",,,"FORT MYERS",FL,33919,46,239-841-2424,7,09,SEA4606501,20,20,12/01/2016,05/17/2016,150,"Risk Level 2",
200,2010,"TRACKSIDE LLC",SEAT,,,"28001 OLD US 41",,,"BONITA SPRINGS",FL,34135,46,239.390.1400,"TRACKSIDE DONUTS & CAFE",,"28001 OLD US 41",,,"BONITA SPRINGS",FL,34135,46,386.693-4869,7,12,SEA4606119,20,20,12/01/2016,04/20/2016,60,"Risk Level 2",
200,2010,"ADAM ELLIS INC",SEAT,,"BLUE MARTN - ATTN SALLY GREIG","3101 GULF DR",,,"HOLMES BEACH",FL,34217,51,,"BLUE MARLIN AMI",,"121 BRIDGE STREET",,,"BRADENTON BEACH",FL,34217,51,941.896.9737,7,01,SEA5105461,20,20,12/01/2016,06/21/2016,49,"Risk Level 2",
200,2010,"FIGS BISTRO INC",SEAT,,,"25987 S TAMIAMI TRL #109",,,"BONITA SPRINGS",FL,34134,46,,"FIG'S GRILLE",,"25987 S TAMIAMI TRL #109",,,"BONITA SPRINGS",FL,34134,46,239-390-1700,7,19,SEA4606504,20,20,12/01/2016,05/02/2016,175,"Risk Level 2",
200,2010,"TYSON JENNIE",SEAT,,,"601 SW PARK ST",,,OKEECHOBEE,FL,34972,57,,"SERENITY COFFEE SHOP",,"601 SW PARK ST",,,OKEECHOBEE,FL,34972,57,863-634-3084,7,20,SEA5700698,20,20,12/01/2016,12/30/2015,25,"Risk Level 1",
200,2010,"BONEFISH GRILL LLC",SEAT,,"LIQUOR LICENSE DEPT","2202 N WEST SHORE BLVD 5TH FLOOR",,,TAMPA,FL,33607,39,813.282.1225,"BONEFISH GRILL",,"1681 US HIGHWAY 41 BYPASS S",,,VENICE,FL,34293,68,941.493.4180,7,03,SEA6805321,20,20,12/01/2016,05/02/2016,216,"Risk Level 2",
200,2010,"OUTBACK STEAKHOUSE OF FLORIDA LLC",SEAT,,,"2202 N WESTSHORE BLVD",,,TAMPA,FL,33607,39,,"OUTBACK STEAKHOUSE",,"12995 S CLEVELAND AVE STE 101",,,"FORT MYERS",FL,33907,46,239.936.1021,7,13,SEA4606491,20,20,12/01/2016,01/05/2016,220,"Risk Level 2",
200,2010,"NEXT INDUSTRIES INC",NOST,,,"3880A TAMIAMI TRL",,,"PORT CHARLOTTE",FL,33952,18,,"UNCLE NICK'S PIZZA",,"3880A TAMIAMI TRL",,,"PORT CHARLOTTE",FL,33952,18,941-456-3169,7,07,NOS1801842,20,20,12/01/2016,08/24/2015,0,"Risk Level 1",
200,2010,"GREEK LYKOS LLC",SEAT,,"ELEFTERIOS LYKOPOULOS","1301 OVERBROOK RD",,,ENGLEWOOD,FL,34223,68,941.266.1040,"GREEK GRILLE",,"14828 TAMIAMI TRL",,,"NORTH PORT",FL,34287,68,941.423.6400,7,03,SEA6805180,20,20,12/01/2016,05/18/2016,40,"Risk Level 2",
200,2010,"DANIELS PAGE LLC",SEAT,,,"27499 RIVERVIEW CENTER BLVD ","SUITE 130",,"BONITA SPRINGS",FL,34134,46,2394441741,"STEVIE TOMATOS SPORTS PAGE",,"9510 MARKETPLACE ROAD",,,"FORT MYERS",FL,33912,46,239-939-7211,7,19,SEA4605784,20,20,12/01/2016,05/09/2016,268,"Risk Level 2",
200,2010,"B AND B OF SW FL INC",SEAT,,,"992 TAMIAMI TRL",,,"PORT CHARLOTTE",FL,33953,18,941.235.0007,"BELLA NAPOLI",,"992 TAMIAMI TRL",,,"PORT CHARLOTTE",FL,33953,18,941.235.0007,7,07,SEA1801632,20,20,12/01/2016,01/12/2016,45,"Risk Level 2",
200,2010,"FRESH ALTERNATIVES LLC",SEAT,,"ATTN ACCOUNTING","1476 TOWN CENTER DR STE 219",,,LAKELAND,FL,33803,63,863.646.2102,"CRISPERS LLC",,"8760 SR 70 E",,,BRADENTON,FL,34203,51,863.646.2102,7,18,SEA5105026,20,20,12/01/2016,05/13/2016,162,"Risk Level 2",
200,2010,"EL CUBANO RESTAURANT OF IMMOKALEE INC",SEAT,,,"205 W MAIN ST",,,IMMOKALEE,FL,34142,21,2396009546,"EL CUBANO RESTAURANT",,"205 W MAIN ST",,,IMMOKALEE,FL,34142,21,2392878082,7,17,SEA2103216,20,20,12/01/2016,01/30/2016,74,"Risk Level 2",
200,2010,"LOGAN ACQUISITIONS CORPORATION",SEAT,,,"1000 MARKET ST, BLDG ONE SUITE 300",,,PORTSMOUTH,NH,03801,729,603.559.2156,"LIDO BEACH CAFE",,"700 BEN FRANKLIN DR",,,SARASOTA,FL,34236,68,941.388.2161,7,04,SEA6801523,20,20,12/01/2016,04/26/2016,111,"Risk Level 2",
