200,2010,"MCKIBBON HOTEL GROUP, INC",SEAT,,"SAMANTHA CHADES","10054 GULF CENTER DR",,,"FORT MYERS",FL,33913,46,239-332-7001,"RESIDENCE INN FORT MYERS AT I-75 AND GULF COAST TOWN CENTER",,"10054 GULF CENTER DRIVE",,,"FORT MYERS",FL,33913,46,,7,17,SEA4606774,20,20,12/01/2016,01/27/2016,54,"Risk Level 2",
200,2010,"HEAVENLY BISCUIT INC",SEAT,,"EILEEN PRICE","110 MANGO ST",,,"FORT MYERS BEACH",FL,33931,46,239.463.7600,"HEAVENLY BISCUIT INC",,"110 MANGO ST",,,"FORT MYERS BEACH",FL,33931,46,239.463.7600,7,11,SEA4605255,20,20,12/01/2016,06/14/2016,12,"Risk Level 2",
200,2014,"LINDSAY A KING",MFDV,,,"3284 ELLIOTT STREET",,,VENICE,FL,34292,68,941-468-6879,"GITCHEWSUM BARBECUE, LLC",,"3284 ELLIOTT STREET",,,VENICE,FL,34292,68,941-468-6879,7,03,MFD6850295,20,20,12/01/2016,06/30/2016,0,"Risk Level 2",
200,2014,"BOUINETT GENE",MFDV,,,"1868 WHARF",,,SARASOTA,FL,34231,68,941.313.0302,"TACO TIME TASTY TREATS",,"6986 BENEVA ROAD",,,SARASOTA,FL,34231,68,941-313-0302,7,05,MFD6850163,20,20,12/01/2016,05/20/2016,0,"Risk Level 1",
200,2014,"TAQUERIA MORALES",MFDV,,,"6029 15TH ST E",,,BRADENTON,FL,34207,51,941-580-1817,"TAQUERIA MORALES",,"6029 15TH ST E",,,BRADENTON,FL,34207,51,941-580-1817,7,18,MFD5150455,45,20,12/01/2015,10/19/2015,0,"Risk Level 1",
200,2010,"AKI & YUKI CORP",SEAT,,"RONALD KUROIWA","8126 LAKEWOOD MAIN ST #101",,,BRADENTON,FL,34202,51,941.907.9449,"CASA MAYA MEXICAN RESTAURANT",,"8126 LAKEWOOD MAIN ST #101",,,BRADENTON,FL,34202,51,941.907.9449,7,02,SEA5105151,20,20,12/01/2016,05/17/2016,70,"Risk Level 2",
200,2010,"STEEL CITY BAR & GRILLE LLC",SEAT,,"KURT KERN","5254 E SR 64",,,BRADENTON,FL,34208,51,941.243.3867,"STEEL CITY BAR & GRILLE LLC",,"5254 E SR 64",,,BRADENTON,FL,34208,51,941.243.3867,7,02,SEA5105616,20,20,12/01/2016,06/30/2016,150,"Risk Level 2",
200,2010,"TSC FL 196 INC",SEAT,,,"6900 DANIELS PKWY STE 29-231",,,"FORT MYERS",FL,33912,46,804-815-6718,"TROPICAL SMOOTHIE CAFÉ",,"1751 NE PINE ISLAND RD #L3",,,"CAPE CORAL",FL,33909,46,239.573.0035,7,10,SEA4606761,20,20,12/01/2016,05/27/2016,61,"Risk Level 1",
200,2010,"WESTWARD BOUND INC",SEAT,,"SUSIES DINER","1013 N COLLIER BLVD",,,"MARCO ISLAND",FL,34145,21,239.200.3972,"SUSIES DINER",,"1013 N COLLIER BLVD",,,"MARCO ISLAND",FL,34145,21,239.642.6633,7,16,SEA2101011,20,20,12/01/2016,03/31/2016,106,"Risk Level 2",
200,2010,"BASIL'S PIZZA & SUBS",SEAT,,,"4023 PALM BEACH BLVD",,,"FORT MYERS",FL,33905,46,,"BASIL'S PIZZA & SUBS",,"4023 PALM BEACH BLVD",,,"FORT MYERS",FL,33916,46,301-266-1906,7,09,SEA4606773,20,20,12/01/2016,04/28/2016,52,"Risk Level 2",
200,2010,"JNYOM INC",SEAT,,,"290 NICHOLAS PARKWAY NW","STE 8",,"CAPE CORAL",FL,33991,46,908-300-7678,"MARCO'S PIZZA",,"290 NICHOLAS PARKWAY NW","STE 8",,"CAPE CORAL",FL,33991,46,239.458.4000,7,10,SEA4606859,20,20,12/01/2016,05/10/2016,40,"Risk Level 1",
200,2010,"CHRIS & MARLENE ECONOMIDES",SEAT,,,"1740 E VENICE AVE","UNIT 1",,VENICE,FL,34292,68,941.244.0676,"HELIOS CAFÉ",,"1740 EAST VENICE AVE",,,VENICE,FL,34285,68,919-270-3090,7,03,SEA6805520,20,18,12/01/2016,03/29/2016,127,"Risk Level 2",
200,2010,"RATO & ERB LLC",SEAT,,"NICK COMMORATO","9021 PORTAGE RD",,,PORTAGE,MI,49002,722,586.436.0207,"ERBELLI'S GOURMET PIZZERIA",,"8744 SR 70 E #301",,,BRADENTON,FL,34202,51,941.567.6199,7,02,SEA5105029,20,20,12/01/2016,05/31/2016,12,"Risk Level 2",
200,2010,"KNOWLES FINE FOODS LLC",SEAT,,"RICHARD KNOWLES","5629 MANATEE AVE W",,,BRADENTON,FL,34209,51,941.792.0990,"ENRICH A BISTRO",,"5629 MANATEE AVE W",,,BRADENTON,FL,34209,51,941.792.0990,7,01,SEA5105045,20,20,12/01/2016,06/14/2016,150,"Risk Level 2",
200,2010,"KAM'S BUBBLE TEA & SUSHI",SEAT,,,"1813 FRUITVILLE RD",,,SARASOTA,FL,34236,68,773-387-6845,"KAM'S BUBBLE TEA & SUSHI",,"1813 FRUITVILLE RD",,,SARASOTA,FL,34236,68,941-227-1868,7,04,SEA6805336,20,20,12/01/2016,06/14/2016,30,"Risk Level 2",
200,2010,"MJ LEA LLC",SEAT,,,"22637 BAYSHORE RD STE B",,,"PORT CHARLOTTE",FL,33980,18,941.743.2022,"COZIE CAFE & GRILLE",,"22637 BAYSHORE RD STE B",,,"PORT CHARLOTTE",FL,33980,18,941.743.2022,7,07,SEA1801832,20,20,12/01/2016,12/04/2015,30,"Risk Level 2",
200,2010,"CAFE DI LORENZO LLC",SEAT,,"LORENZO & NANCY AMATO","7604 CORTEZ RD W #10",,,BRADENTON,FL,34210,51,941.744.6342,"CAFE DI LORENZO LLC",,"7604 CORTEZ RD W #10",,,BRADENTON,FL,34210,51,941.301.9025,7,01,SEA5105593,20,20,12/01/2016,06/05/2016,50,"Risk Level 2",
200,2010,"STARLITE SRQ LLC",SEAT,,,"1001 COCOANUT AVE",,,SARASOTA,FL,34236,68,941.780.2362,"STARLITE ROOM",,"1001 COCOANUT AVE",,,SARASOTA,FL,34236,68,941.780.2362,7,04,SEA6805103,20,20,12/01/2016,05/27/2016,160,"Risk Level 2",
200,2010,H-GRILL.INC,SEAT,,,"1920 HILLVIEW ST",,,SARASOTA,FL,34239,68,941.284.0562,"HILLVIEW GRILL",,"1920 HILLVIEW ST",,,SARASOTA,FL,34239,68,941.952.0045,7,04,SEA6801698,20,20,12/01/2016,03/31/2016,162,"Risk Level 2",
