200,2016,"MARK BROOME",TDAC,,,"2795 W HWY 98",,,"MARY ESTHER",FL,32569,56,,"MARKS HAWAIIAN SHAVED ICE VIN 0115",,"LEWIS TURNER BLVD",,,"FORT WALTON BEACH",FL,32547,56,,6,14,5601062,20,,08/29/2010,,0,,
200,2016,"SMOKE H BUTTS",TLIC,,,"3119 SHADY CROVE RD",,,VERNON,FL,32462,77,850-814-2977,"SMOKE N BUTTS",,"LEWIS TURNER BLVD",,,"FORT WALTON BEACH",FL,32547,56,850-814-2977,6,14,5601060,20,,08/29/2010,,0,,
200,2010,"PANHANDLE PRIME PROPERTIES LLC",NOST,,,"575 SHORES DR",,,MIRAMAR,FL,32550,76,,"DESTIN GOURMET",,"10562 EMERALD COAST PKWY","SILVER SANDS OUTLET MALL",,MIRAMAR,FL,32550,76,850-699-9082,6,06,NOS7602050,20,20,06/01/2017,01/25/2016,0,"Risk Level 1",
200,2010,"SC&D BANNERMAN LLC",SEAT,,"SOLEBURY COFFEE & DONUTS","PO BOX 606","WEST BLD, 2ND FLOOR",,YONKERS,NY,10703,732,203-979-5717,"DUNKIN DONUTS",,"6676-2 THOMASVILLE RD",,,TALLAHASSEE,FL,32312,47,850-727-8958,6,01,SEA4703423,20,20,06/01/2017,01/11/2016,10,"Risk Level 1",
200,2010,"PATRICIA DEARMAN & DEBORAH SANDERS",SEAT,,,"719 JAMES LEE RD",,,"FORT WALTON BEACH",FL,32547,56,,"RED CLOVER EMPORIUM AND CAFE INC",,"5 RACETRACK RD NW",,,"FORT WALTON BEACH",FL,32547,56,,6,05,SEA5603826,20,20,06/01/2017,06/22/2016,26,"Risk Level 2",
200,2010,"HOPKINS' EATERY INC",SEAT,,,"1208 CAPITAL CIR SE STE-F",,,TALLAHASSEE,FL,32301,47,850.386.4258,"HOPKIN'S EATERY #3",,"1208 CAPITAL CIR SE UNIT E&F",,,TALLAHASSEE,FL,32301,47,850-386-4258,6,11,SEA4703422,20,20,06/01/2017,03/16/2016,80,"Risk Level 2",
200,2010,"HAMATI GILBERT",SEAT,,,"119 HARRISON AVE",,,"PANAMA CITY",FL,32401,13,850.276.5284,"TRIGOS STYLE DELI",,"119 HARRISON AVE",,,"PANAMA CITY",FL,32401,13,850.481.0132,6,16,SEA1305282,20,20,06/01/2017,04/22/2016,36,"Risk Level 2",
200,2010,"GARDEN RESTAURANT GROUP",SEAT,,,"223 LA COSTA WAY",,,WESTON,FL,33326,16,,"DENNY'S #8566",,"32670 BLUE STAR HWY",,,MIDWAY,FL,32343,30,850-574-6063,6,13,SEA3000377,20,20,06/01/2017,09/22/2015,195,"Risk Level 2",
200,2010,"CHEN XIU DUAN",SEAT,,,"4426 LAFAYETTE ST",,,MARIANNA,FL,32446,42,850.526.2294,"GRAND JIN JIN CHINESE RESTAURANT",,"4426 LAFAYETTE ST",,,MARIANNA,FL,32446,42,850.526.2294,6,09,SEA4200431,20,20,06/01/2017,05/18/2016,24,"Risk Level 2",
200,2016,"CHARLES DAILEY",TDAC,,,"1044 STANDING PINE LANE",,,TALLAHASSEE,FL,32312,47,,"SNOW TIME",,"PARK & ADAMS",,,TALLAHASSEE,FL,32301,47,850-414-0844,6,11,4701979,20,,09/04/2010,,0,,
