200,2010,"OAK TREE LLC",SEAT,,,"1001 BECK AVE",,,"PANAMA CITY",FL,32401,13,850.215.5867,"THAI BASIL RESTAURANT",,"1001 BECK AVE",,,"PANAMA CITY",FL,32401,13,850.215.5867,6,08,SEA1304997,20,20,06/01/2017,06/14/2016,150,"Risk Level 2",
200,2010,"THUY THI NGUYEN",SEAT,,,"2320 APALACHEE PARKWAY UNIT E",,,TALLAHASSEE,FL,32301,47,,"PHO ME!",,"2320 APALACHEE PARKWAY UNIT E",,,TALLAHASSEE,FL,32301,47,,6,11,SEA4703042,20,20,06/01/2017,01/12/2016,50,"Risk Level 2",
200,2013,"MISTRETTA ROBERT G (JERRY)",CATR,,"JERRY'S BISTREAUX","2320 BAYOU BLVD",,,PENSACOLA,FL,32503,27,850.512.4565,"JERRY'S BISTREAUX",,"3670 BARRANCAS AVE",,,PENSACOLA,FL,32507,27,850.456.0743,6,03,CAT2705750,20,20,06/01/2017,05/18/2016,0,"Risk Level 1",
200,2016,"VINCENT EVANS",TLIC,,,"152 SPARKLE BERRY BLVD S",,,QUINCY,FL,32351,30,445-3349,"MR V'S HOT DOGS",,"MONROE & PARK",,,TALLAHASSEE,FL,32301,47,,6,11,4702735,20,,06/01/2014,,0,,
200,2016,"MARILYN SOBLE",TLIC,,,"1709 W THARPE ST",,,TALLAHASSEE,FL,32303,47,383-9782,"BRUSTERS REAL ICE CREAM",,"MONROE & PARK",,,TALLAHASSEE,FL,32301,47,,6,11,4702734,20,,06/01/2014,,0,,
200,2010,"DAYALJI GOUP LLC",SEAT,,"CHAMPAKBHAI PATEL","10775 W EMERALD COAST PKWY",,,DESTIN,FL,32550,76,850.654.7022,"SLEEP INN",,"10775 W EMERALD COAST PKWY",,,DESTIN,FL,32550,76,,6,06,SEA7602089,20,20,06/01/2017,07/24/2015,49,"Risk Level 1",
200,2010,"ROLLING IN THE DOUGH, LLC",SEAT,,"Bob Saale","1201 EAST THREE KNOTCH STREET",,,ANDALUSIA,AL,36420,,8505304130,"MARCOS PIZZA",,"1554 JOHN SIMS PARKWAY",,,NICEVILLE,FL,32578,56,850.279.4800,6,04,SEA5603979,20,20,06/01/2017,07/23/2015,42,"Risk Level 1",
200,2010,"DAVID DAO",NOST,,"DAVID DAO","174 E BASE ST",,,MADISON,FL,32340,50,408-680-3324,"DKS SEAFOOD AND MORE",,"144 SW HORRY ST",,,MADISON,FL,32340,50,408-680-3324,6,01,NOS5000186,45,20,06/01/2016,07/07/2015,0,"Risk Level 1",
200,2010,"WEB IV ENTERPRISES INC",SEAT,,,"6110 GRELOT RD",,,MOBILE,AL,36609,701,251-478-3223,MCDONALDS,,"13145 SORRENTO RD",,,PENSACOLA,FL,32507,27,251.478.3223,6,03,SEA2706091,20,20,06/01/2017,04/08/2016,104,"Risk Level 1",
200,2010,"OZZIE CLEMENTE INC",NOST,,,"2230 MARTIN LUTHER KING JR BLVD",,,"PANAMA CITY",FL,32405,13,850.708.4521,"DANTE'S PIZZA",,"2230 MARTIN LUTHER KING JR BLVD",,,"PANAMA CITY",FL,32405,13,850.708.4521,6,08,NOS1305337,45,20,06/01/2016,04/19/2016,0,"Risk Level 2",
200,2010,"ASIAGO'S SKILLET, LLC",SEAT,,,"110A AMBERJACK DRIVE",,,"FORT WALTON BEACH",FL,32548,56,,"ASIAGO'S SKILLET, LLC",,"110A AMBERJACK DRIVE",,,"FORT WALTON BEACH",FL,32548,56,,6,14,SEA5603980,20,20,06/01/2017,04/21/2016,150,"Risk Level 2",
200,2014,"ALYS BEACH RESORTS LLC",MFDV,,"ALYS BEACH","PO BOX 61-5500",,,"ROSEMARY BEACH",FL,32461-5500,76,850-213-5522,PIPERS,,"9581 E COUNTY HWY 30A",,,"ROSEMARY BEACH",FL,32461-5500,76,850-213-5522,6,07,MFD7650068,45,18,06/01/2016,06/30/2016,0,"Risk Level 1",
200,2014,"MR G'S SMOKEHOUSE AND SEAFOOD GRILL LLC",MFDV,,,"1000 HWY 98",,,"MEXICO BEACH",FL,32401,13,850-340-0405,"MR G'S SMOKEHOUSE AND SEAFOOD GRILL",,"1000 HWY 98",,,"MEXICO BEACH",FL,32401,13,850-340-0405,6,16,MFD1350194,20,20,06/01/2017,04/27/2016,0,"Risk Level 2",
200,2016,"MOMA GULFS DELIS LLC",TLIC,,,"645 WESR 23RD ST 22",,,"PANAMA CITY",FL,32401,13,850-215-4417,"MOMA GOLDBERG'S DELI",,"HARRISON AVE",,,"PANAMA CITY",FL,32401,13,850-487-1395,6,16,1302119,20,,06/07/2014,,0,,
200,2016,"WANDA RHODES",TLIC,,,"6144 E HWY 98",,,PARKER,FL,32404,13,850-866-6440,"SMOKING ON WHEEL",,"139 BROOKS ST SE",,,"FORT WALTON BEACH",FL,32548,56,850-244-8191,6,04,5601503,20,,06/07/2014,,0,,
200,2016,"CHRISTIAN LAWRENCE",TLIC,,,"6103 BEACH DR",,,"PANAMA CITY",FL,33122,13,850-814-2021,"LITTLE MISS CHEESIEST",,"HARRISON AVE",,,"PANAMA CITY",FL,32401,13,487-1395,6,07,1302118,20,,06/07/2014,,0,,
200,2016,"DANIELLE MEGINNIS",TLIC,,,"7405 BEACH DR UNIT B",,,"PANAMA CITY BEACH",FL,32408,13,850-708-5203,"DOVALINAS WOOD FIRED PIZZA",,"HARRISON AVE",,,"PANAMA CITY",FL,32401,13,487-1395,6,07,1302116,20,,06/07/2014,,0,,
200,2016,"RALPH PLUNKETT",TLIC,,,"217 PAGE BACON RD UNIT 8",,,"MARY ESTHER",FL,32569,56,850-499-9797,"ROCCOS SEAFOOD",,"139 BROOKS ST SE",,,"FORT WALTON BEACH",FL,32548,56,850-244-8191,6,04,5601501,20,,06/07/2014,,0,,
200,2016,"WADE MARAJ",TDAC,,,"2941 FERRIS DR",,,NAVARRE,FL,32566,67,,"ROSEY'S KETTLE CORN",,"139 BROOKS ST SE",,,"FORT WALTON BEACH",FL,32548,56,850-244-8191,6,14,5601505,20,,06/07/2014,,0,,
200,2016,"DANNY KEIEK",TLIC,,,"5147 ELMIRA ST",,,MILTON,FL,32570,67,850-232-9548,"TROLLEY STOP ICE CREAM SHOPPE",,"139 BROOKS ST SE",,,"FORT WALTON BEACH",FL,32548,56,850-244-8191,6,14,5601508,20,,06/07/2014,,0,,
200,2016,"RUSS & KAREN BARTLETT",TDAC,,,"3280 HILTON DR",,,NAVARRE,FL,32566,67,850-902-2440,"KONA ICE OF GULF BREEZE",,"139 BROOKS ST SE",,,"FORT WALTON BEACH",FL,32548,56,850-244-8191,6,04,5601510,20,,06/07/2014,,0,,
200,2016,"MARILYN SOBLE",TLIC,,,"1709 W THARPE ST",,,TALLAHASSEE,FL,32303,47,383-9782,"BREWSTERS ICE CREAM",,"MONROE & PARK",,,TALLAHASSEE,FL,32301,47,224-3232,6,11,4702736,20,,06/08/2014,,0,,
200,2016,"DDIC4U INC",TLIC,,,"8885 NAVARRE PKWY",,,NAVARRE,FL,32566,67,850-376-3585,"DIPPIN DOTS",,"139 BROOKS ST SE",,,"FORT WALTON BEACH",FL,32548,56,850-244-8191,6,14,5601504,20,,06/07/2014,,0,,
200,2010,"COSTA RESTAURANTS INC",SEAT,,,"1480 HICKORY ST #104",,,NICEVILLE,FL,32578,56,850.897.3169,"MCDONALD'S #4995",,"302 W JAMES LEE BLVD",,,CRESTVIEW,FL,32536,56,,6,04,SEA5600637,20,20,06/01/2017,06/30/2016,86,"Risk Level 1",
200,2010,"COASTAL INNOVATIONS LLC",SEAT,,,"5235 COUNTY HWY 30A",,,"SEAGROVE BEACH",FL,32459,76,850.534.3045,"OLD FLORIDA FISH HOUSE",,"5235 COUNTY HWY 30A",,,"SEAGROVE BEACH",FL,32459,76,850.534.3045,6,06,SEA7601906,20,20,06/01/2017,02/22/2016,319,"Risk Level 2",
200,2010,"LRN COASTAL INC",SEAT,,,"1900 PO BOX",,,"LYNN HAVEN",FL,32444,13,,"SONNY'S BAR B Q",,"532 N TYNDALL PARKWAY",,,"PANAMA CITY",FL,32404,13,850.215.7427,6,08,SEA1305642,20,20,06/01/2017,06/02/2016,207,"Risk Level 2",
200,2010,"FRED SHERMAN YARBROUGH",SEAT,,,"2920 THOMAS DRIVE",,,"PANAMA CITY BEACH",FL,32408,13,770.883.1865,"HALF BAKED OYSTER BAR & GRILL, LLC",,"2920 THOMAS DRIVE",,,"PANAMA CITY BEACH",FL,32408,13,,6,08,SEA1304670,45,20,06/01/2016,05/31/2016,80,"Risk Level 2",
200,2010,"CAI INVESTMENTS SERIES 15 LLC",SEAT,,"Bay Point Resort","4114 JAN COOLEY DRIVE",,,"PANAMA CITY BEACH",FL,32408,13,850-236-6003,"WYNDHAM BAY POINT RESORT - KING FISH",,"4200 MARRIOTT DR",,,"PANAMA CITY BEACH",FL,32408,13,850.236.6000,6,08,SEA1302984,45,18,06/01/2016,06/30/2016,750,"Risk Level 2",
200,2010,"COSTA RESTAURANTS INC",SEAT,,"DAVID COSTA ENTERPRISES INC","4300 LEGENDARY DR STE 220",,,DESTIN,FL,32541,56,850.897.3169,"MCDONALD'S #11721",,"3201 S FERDON BLVD",,,CRESTVIEW,FL,32536,56,,6,04,SEA5602243,20,20,06/01/2017,12/23/2015,67,"Risk Level 1",
200,2010,"CAI INVESTMENTS SERIES 15 LLC",SEAT,,"Bay Point Resort","4114 JAN COOLEY DRIVE",,,"PANAMA CITY BEACH",FL,32408,13,850-236-6003,"WYNDHAM BAY POINT RESORT - FLIP FLOPS",,"4200 MARRIOTT DR",,,"PANAMA CITY BEACH",FL,32408,13,850.236.6000,6,08,SEA1304585,45,20,06/01/2016,06/30/2016,25,"Risk Level 1",
200,2010,"JLO INC",SEAT,,"O'CONNOR MGMT GROUP","1110 N 9 AVE",,,PENSACOLA,FL,32501,27,850.470.9555,"MCDONALD'S #10520",,"3308 GULF BREEZE PKWY",,,"GULF BREEZE",FL,32563,67,850.934.1550,6,12,SEA6701546,20,20,06/01/2017,07/07/2015,78,"Risk Level 1",
200,2010,"CAI INVESTMENTS SERIES 15 LLC",SEAT,,"Bay Point Resort","4114 JAN COOLEY DRIVE",,,"PANAMA CITY BEACH",FL,32408,13,850-236-6003,"WYNDHAM BAY POINT RESORT - PELICAN'S",,"4200 MARRIOTT DR",,,"PANAMA CITY BEACH",FL,32408,13,850.236.6076,6,08,SEA1303490,45,20,06/01/2016,06/30/2016,75,"Risk Level 1",
200,2010,"JLO INC",SEAT,,"O'CONNOR MGMT GROUP","1110 N 9 AVE",,,PENSACOLA,FL,32501,27,850.470.9555,"MCDONALD'S #4634",,"201 GULF BREEZE PKWY",,,"GULF BREEZE",FL,32563,67,850.932.5039,6,12,SEA6700182,20,20,06/01/2017,09/11/2015,85,"Risk Level 1",
200,2010,"KABIR INC",SEAT,,,"713 HARBOR BLVD",,,DESTIN,FL,32541,56,850-650-2236,"DESTIN INN AND SUITES",,"713 HARBOR BLVD",,,DESTIN,FL,32541,56,850-650-2236,6,05,SEA5603997,20,20,06/01/2017,01/05/2016,14,"Risk Level 1",
200,2010,"COSTA RESTAURANTS INC",SEAT,,,"4300 LEGENDARY DR STE 220",,,DESTIN,FL,32541,56,850.897.3169,"MCDONALD'S #26226",,"1300 N FERDON BLVD",,,CRESTVIEW,FL,32536,56,850.423.7755,6,04,SEA5603624,20,20,06/01/2017,11/24/2015,61,"Risk Level 1",
200,2010,"EDGEWATER BEACH RESORT MANAGEMENT INC",SEAT,,,"11212 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,850.235.4044,"MONTEGO BAY SEAFOOD HOUSE & OYSTER BAR",,"473 RICHARD JACKSON BLVD",,,"PANAMA CITY BEACH",FL,32407,13,850.233.6033,6,07,SEA1303327,20,20,06/01/2017,04/01/2016,284,"Risk Level 2",
200,2014,"FLORES MARTA A",MFDV,,"MARTA FLORES","1006 PINE AVE",,,QUINCY,FL,32351,30,850-728-5872,"TAQUERIA EL TORERO",,"1209 CRAWFOR ST",,,QUINCY,FL,32351,30,850-766-3955,6,01,MFD3050064,20,20,06/01/2017,05/04/2016,0,"Risk Level 2",
200,2010,"RED LOBSTER HOSPITALITY LLC",SEAT,,LICENSING,"PO BOX 6508",,,ORLANDO,FL,32802-6508,58,407.734.9574,"RED LOBSTER #6315",,"910 E 23 ST",,,"PANAMA CITY",FL,32405,13,,6,08,SEA1305174,20,20,06/01/2017,05/18/2016,171,"Risk Level 2",
200,2010,"RED LOBSTER HOSPITALITY LLC",SEAT,,LICENSING,"PO BOX 6508",,,ORLANDO,FL,32802-6508,58,407.734.9574,"RED LOBSTER #0458",,"326 SW MIRACLE STRIP PKWY",,,"FORT WALTON BEACH",FL,32548,56,,6,14,SEA5601928,20,20,06/01/2017,05/18/2016,271,"Risk Level 2",
200,2010,"ALI GUEMMAZ",SEAT,,,"PO BOX 14128",,,"MEXICO BEACH",FL,32410,13,850-250-7293,"40TH ST PIZZERIA",,"101 40TH ST",,,"MEXICO BEACH",FL,32410,13,850-648-2000,6,16,SEA1305630,20,20,06/01/2017,03/22/2016,64,"Risk Level 1",
200,2010,"RED LOBSTER HOSPITALITY LLC",SEAT,,LICENSING,"PO BOX 6508",,,ORLANDO,FL,32802-6508,58,407.734.9574,"RED LOBSTER #0039",,"5110 N 9 AVE",,,PENSACOLA,FL,32504,27,,6,15,SEA2700373,20,20,06/01/2017,05/05/2016,330,"Risk Level 2",
200,2010,"AMRIT & SONS I LLC",SEAT,,"AJIT PATEL","710 N PALAFOX ST",,,PENSACOLA,FL,32501,27,850.438.4922,"DAYS INN",,"710 N PALAFOX ST",,,PENSACOLA,FL,32501,27,850.438.4922,6,15,SEA2706290,20,20,06/01/2017,05/25/2016,40,"Risk Level 2",
200,2010,"DANNA MISCHELE",SEAT,,MISCHELE,"PO BOX 18964",,,"PANAMA CITY BEACH",FL,32417,13,850.532.5393,"VINNYS PIZZERIA",,"2521 THOMAS DR STE A",,,"PANAMA CITY BEACH",FL,32408,13,850.532.5393,6,08,SEA1305394,20,20,06/01/2017,05/04/2016,20,"Risk Level 2",
200,2010,"RED LOBSTER HOSPITALITY LLC",SEAT,,LICENSING,"PO BOX 6508",,,ORLANDO,FL,32802,58,407.734.9574,"RED LOBSTER #0017",,"2583 N MONROE ST",,,TALLAHASSEE,FL,32303,47,,6,10,SEA4700077,20,20,06/01/2017,04/14/2016,279,"Risk Level 2",
200,2010,"WESTONE HOLDINGS CORP",SEAT,,,"1797 LORAIN CIR",,,CANTONMENT,FL,32533,27,850.554.0163,"VOODOO BBQ & GRILL",,"1741 E NINE MILE RD STE B9",,,PENSACOLA,FL,32514,27,850.554.0163,6,03,SEA2706288,20,20,06/01/2017,02/17/2016,78,"Risk Level 2",
200,2014,"HOLLIS RONNIE",MFDV,,,"559 SISTRUNK CIR",,,TALLAHASSEE,FL,32305,47,850-273-1063,"OFF THE CHAIN BAR -B-Q",,"559 SISTRUNK CIR",,,TALLAHASSEE,FL,32305,47,850-273-1063,6,13,MFD4750373,20,20,06/01/2017,04/20/2016,0,"Risk Level 2",
200,2010,"PRIVETTE DEREK",SEAT,,,"7564 LOOP ST",,,NAVARRE,FL,32566,67,850.797.8748,BUBSJULES,,"1816 PRADO ST",,,NAVARRE,FL,32566,67,850.936.1137,6,12,SEA6701343,20,20,06/01/2017,06/30/2016,30,"Risk Level 1",
200,2010,"DELIVERANCE TABERNACLE CHRISTIAN CENTER",SEAT,,,"1780 WEST DETROIT BLVD",,,PENSACOLA,FL,32534,27,850-479-1500,"DORIS HEART AND SOUL FOOD",,"4241 AVALON BLVD",,,MILTON,FL,32583,67,850-502-4789,6,04,SEA6701547,20,20,06/01/2017,04/29/2016,90,"Risk Level 2",
200,2010,"TANCO FOODS INC",SEAT,,,"7365 WYMART RD",,,PENSACOLA,FL,32526,27,850-982-8753,"FIGARO'S PIZZA",,"6703 PINE FOREST RD",,,PENSACOLA,FL,32526,27,850-944-1818,6,02,SEA2706304,45,20,06/01/2016,06/30/2016,18,"Risk Level 1",
200,2010,"STEWBY'S INC",NOST,,,"427 RACETRACK RD NW",,,"FORT WALTON BEACH",FL,32547,56,850-259-4274,"STEWBY'S SEAFOOD SHANTY",,"138 GIBSON RD",,,"FORT WALTON BEACH",FL,32547,56,850-259-4274,6,05,NOS5603991,20,20,06/01/2017,06/06/2016,0,"Risk Level 2",
200,2010,"JIN JIN KITCHEN INC",SEAT,,,"3755 GULF BREEZE PKWY STE A",,,"GULF BREEZE",FL,32563,67,850.934.8809,"JAMES KITCHEN",,"3755 GULF BREEZE PKWY STE A",,,"GULF BREEZE",FL,32563,67,850.934.8809,6,12,SEA6701268,20,20,06/01/2017,06/13/2016,20,"Risk Level 2",
200,2010,"BLUE MOON BAR & GRILL LLC",SEAT,,"TRISHA EDWARDS","1805 TENNESSEE AVE",,,"LYNN HAVEN",FL,32444,13,850.265.4210,"BLUE MOON BAR & GRILL",,"1408 GEORGIA AVE",,,"LYNN HAVEN",FL,32444,13,850.271.8866,6,09,SEA1304592,45,20,06/01/2016,08/28/2015,85,"Risk Level 1",
200,2010,"RONG RONG HOUSE INC",SEAT,,,"2170 W NINE MILE RD",,,PENSACOLA,FL,32534,27,850.478.9889,"GREAT CHINA",,"2170 W NINE MILE RD",,,PENSACOLA,FL,32534,27,850.478.9889,6,02,SEA2706120,20,20,06/01/2017,04/14/2016,20,"Risk Level 2",
200,2010,"BOBBA IBRAHIM LLC",SEAT,,"MR SHARKS","5 INTERBAY AVE",,,PENSACOLA,FL,32507,27,601-214-6145,"MR SHARKS",,"5 INTERBAY AVE",,,PENSACOLA,FL,32507,27,601-214-6145,6,03,SEA2705751,20,20,06/01/2017,03/02/2016,20,"Risk Level 2",
200,2014,"WINE NOT FLORIDA LLC",MFDV,,,"424 COCOBOLO DR",,,"SANTA ROSA BEACH",FL,32459,76,602-315-9880,"WINE NOT FLORIDA LLC",,"424 COCOBOLO DRIVE",,,"SANTA ROSA BEACH",FL,32459,76,602-315-9880,6,05,MFD5650168,20,20,06/01/2017,08/17/2015,0,"Risk Level 1",
200,2014,"DIANE STEADHAM",MFDV,,,"4731 PATTON PLACE",,,"PANAMA CITY",FL,32404,13,850-890-7123,"LUE LUES KITCHEN",,"13300 ALLANTON RD.",,,"PANAMA CITY",FL,32404,13,850-890-7123,6,16,MFD1350196,20,20,06/01/2017,05/31/2016,0,"Risk Level 1",
200,2014,"DIANE STEADHAM",MFDV,,,"4731 PATTON PLACE",,,"PANAMA CITY",FL,32404,13,850-890-7123,"LUE LUES KITCHEN (MOBILE AT NELSON)",,"2200 NELSON STREET",,,"PANAMA CITY",FL,32402,13,850-890-7123,6,16,MFD1350195,20,20,06/01/2017,06/30/2016,0,"Risk Level 1",
200,2014,"TONIETTA G SCOTT",MFDV,,,"PO BOX 34",,,"MARY ESTHER",FL,32569,56,850-428-3864,"TONIE'S GUMBO HOUSE",,"8600 NAVARRE PKWY",,,NAVARRE,FL,32566,67,850-428-3864,6,12,MFD6750094,20,20,06/01/2017,06/22/2016,0,"Risk Level 2",
200,2016,"SCOTTS SMOKEHOUSE",TLIC,,,"2577 W  THARPE ST UNIT 4",,,TALLAHASSEE,FL,32303,47,850-228-8284,"SCOTTS SMOKEHOUSE",,"CHERRY STREET",,,MONTICELLO,FL,32344,43,850-997-5552,6,13,4300072,20,,06/22/2014,,0,,
200,2016,"SMOK N BUTTS",TLIC,,,"15801 LC HILTON JR DR",,,"PANAMA CITY BEACH",FL,32413,13,850-814-2977,"SWAMP THING",,"HWY 90",,,CHIPLEY,FL,32428,77,850-487-1395,6,09,7700098,20,,06/29/2014,,0,,
200,2016,"VICTOR STAHL",TDAC,,,"2198 CNASE DR",,,NICEVILLE,FL,32578,56,850-362-8126,"STAHL& SONS INC",,"3 CIRCLE DR",,,"DEFUNIAK SPRINGS",FL,32435,76,850-951-2148,6,04,7600096,20,,06/22/2014,,0,,
200,2016,"AMY LINKS & CHRISTIAN ECHELE",TLIC,,,"120 MIRACLE STRIP PKWY SE",,,"FORT WALTON BEACH",FL,32548,56,850-865-4919,"SYNERGY ORGANIC, JICE BAR AND CAFE",,"139 BROOKS ST S.E",,,"FORT WALTON BEACH",FL,32549,56,850-244-8191,6,04,5601513,20,,06/29/2014,,0,,
200,2016,"HANNAN DEBORAH",TLIC,,,"125 POINCIANA BLVD",,,"MIRAMAR BEACH",FL,32550,76,850-699-3629,"CARIBBEAN CAFE",,"HARRISON AVE",,,"PANAMA CITY",FL,32401,13,850-487-1395,6,16,1302122,20,,07/05/2014,,0,,
200,2016,"LONNIE ANDREW",TLIC,,,"15801 LC HULTONE 3R DR",,,"PANAMA CITY",FL,32413,13,850-814-2977,"SWAMP THING",,"3 CIRCLE DR",,,"DEFUNIAK SPRINGS",FL,32435,76,850-951-2148,6,04,7600093,20,,06/22/2014,,0,,
200,2016,"CAPTAINS LADY NEW ORLEANS STYLE SNOWBALLS",TLIC,,,"499 W BEACH DR",,,"PANAMA CITY",FL,32401,13,850-960-5360,"CAPTAIN LADY SNOWBALLS",,"3 CIRCLE DR",,,"DEFUNIAK SPRINGS",FL,32435,76,850-951-2148,6,04,7600095,20,,06/22/2014,,0,,
200,2016,"RANDY BEVIS JR RIB SHACK INC",TLIC,,,"2403 S HWY 77",,,"LYNN HAVEN",FL,32444,13,850-271-3310,"JR RIB SHACK",,"HWY 77",,,"LYNN HAVEN",FL,32444,13,850-487-1395,6,09,1302120,20,,07/05/2014,,0,,
200,2016,"SCOTT AQUINO/CONFECTIONS PROCESSOR",TDAC,,,"2214 N COVE BLVD 1/2",,,"PANAMA CITY",FL,32405,13,850-691-7358,"SWEET MCGHEE'S 11",,"HARRISON AVE",,,"PANAMA CITY",FL,32401,13,850-487-1395,6,08,1302125,20,,07/05/2014,,0,,
200,2016,"NATHANIEL RHODES",TLIC,,,"6144 E HWY 98",,,PARKER,FL,32404,13,850-666-6480,"SMOKING ON WHEEL",,"HARRISON AVE",,,"PANAMA CITY",FL,32401,13,850-487-1395,6,16,1302126,20,,07/05/2014,,0,,
200,2016,"ADV ENTERPRISES",TLIC,,,"2716 REDWOOD ST",,,"PANAMA CITY BEACH",FL,32408,13,850-628-1347,"MR CHILL",,"3 CIRCLE DR",,,"DEFUNIAK SPRINGS",FL,32435,76,850-951-2148,6,04,7600094,20,,06/22/2014,,0,,
200,2016,"ROBIN FORD",TLIC,,,"1045 US HWY 331 S",,,"DEFUNIAK SPRINGS",FL,32435,76,850-892-4227,"4C BBQ",,"3 CIRCLE DR",,,"DEFUNIAK SPRINGS",FL,32435,76,850-951-2148,6,04,7600092,20,,06/22/2014,,0,,
200,2016,MARK'S,TDAC,,,"2795 W HIGHWAY 98",,,"MARY ESTHER",FL,32569,56,642-3565,"MARK'S HAWAIIAN SHAVED ICE",,"139 BROOK ST SE",,,"FORT WALTON BEACH",FL,32548,56,850-240-4417,6,14,5601514,20,,06/22/2014,,0,,
200,2010,"DWARKADHISH SUBWAY LLC",SEAT,,"HIMANSHU PATEL","4908 SW 55 PL",,,OCALA,FL,34474,52,740.707.7730,SUBWAY,,"1900 S JEFFERSON ST",,,PERRY,FL,32348,72,740.707.7730,6,01,SEA7200324,20,20,06/01/2017,09/30/2015,49,"Risk Level 1",
