200,2010,"MORAVELAS OF NAPLES INC",SEAT,,,"1836 AIRPORT PULLING RD S",,,NAPLES,FL,34112,21,239.417.9922,"MORAVELA'S OF NAPLES INC",,"1836 AIRPORT PULLING RD STE-10",,,NAPLES,FL,34112,21,239.417.9922,7,16,SEA2102491,20,20,12/01/2016,04/11/2016,30,"Risk Level 2",
200,2010,"MAMAS HOUSE LLC",SEAT,,,"1570 US 41 BYPASS S",,,VENICE,FL,34292,68,319.360.4904,"FIREHOUSE SUBS",,"1570 US 41 BYPASS S",,,VENICE,FL,34292,68,319.360.4904,7,03,SEA6804869,20,20,12/01/2016,10/23/2015,80,"Risk Level 1",
200,2010,"SHORE FOOD GROUP",SEAT,,,"465 JOHN RINGLING BLVD",,,SARASOTA,FL,34236,68,407.489.6001,"SHORE DINER",,"465 JOHN RINGLING BLVD",,,SARASOTA,FL,34236,68,619-395-2422,7,04,SEA6805282,20,20,12/01/2016,06/30/2016,183,"Risk Level 2",
200,2010,"UNITED PARK SERVICES INC",SEAT,,,"4737 DOLPHIN CAY LANE UNIT 602",,,"ST. PETERSBURG",FL,33711,62,8134174958,"COQUINA BEACH CAFE",,"2850 GULF DRIVE S",,,BRADENTON,FL,34217,51,813.447.4958,7,01,SEA5100230,20,20,12/01/2016,06/30/2016,20,"Risk Level 2",
200,2010,"MEXICAN FOOD EL RINCONCITO MEXICANO LLC",SEAT,,,"1454 LEE BLVD",,,"LEHIGH ACRES",FL,33936,46,239.850.9451,"EL RICONCITO MEXICANO",,"1454 LEE BLVD",,,"LEHIGH ACRES",FL,33936,46,239.368.8883,7,17,SEA4605722,20,20,12/01/2016,04/21/2016,10,"Risk Level 2",
200,2010,"SPIN FROZEN YOGURT FROM NAPLES LLC",SEAT,,,"6435TH AVENUE SOUTH",,,NAPLES,FL,34102,21,239.919.4362,"SPIN FROZEN YOGURT",,"643 5 AVE S",,,NAPLES,FL,34102,21,239-919-4362,7,15,SEA2103182,20,20,12/01/2016,07/10/2015,10,"Risk Level 1",
200,2010,"BROOKLYN JOE'S PIZZA INC",SEAT,,,"24600 S TAMIAMI TRL #100",,,"BONITA SPRINGS",FL,34134-7022,46,772.263.6927,"PINO'S PIZZERIA & ITALIAN KITCHEN",,"24600 S TAMIAMI TRL #100",,,"BONITA SPRINGS",FL,34134-7022,46,239-676-5332,7,19,SEA4604970,20,20,12/01/2016,05/12/2016,40,"Risk Level 2",
200,2010,"INFINITE 2717 LLC",SEAT,,,"2717 COLONIAL BLVD",,,"FORT MYERS",FL,33907,46,239.275.3500,"SUPER 8 FT MYERS BREAKFAST",,"2717 COLONIAL BLVD",,,"FORT MYERS",FL,33907,46,239.275.3500,7,13,SEA4605806,20,20,12/01/2016,09/25/2015,18,"Risk Level 1",
200,2010,"CR GOLF COURSE MGT LLC",SEAT,,"ATTN: LICENSING DEPARTMENT","27777 FRANKLIN ROAD STE 200",,,SOUTHFIELD,MI,48034,722,248.864.0430,"BLUE HERON PINES PRO SHOP SNACK BAR",,"29201 S JONES LOOP RD",,,"PUNTA GORDA",FL,33950,18,941-637-6191,7,08,SEA1801838,20,20,12/01/2016,10/16/2015,28,"Risk Level 1",
200,2010,"DONNY AND LINDSEY ENTERPRISE LLC",SEAT,,,"1322 HOMESTEAD RD",,,"LEHIGH ACRES",FL,33936,46,239.940.2323,"NEW YORK PIZZA LEHIGH",,"1322 HOMESTEAD RD",,,"LEHIGH ACRES",FL,33936,46,239.940.2323,7,17,SEA4605924,20,20,12/01/2016,03/22/2016,32,"Risk Level 2",
200,2010,"UPTOWN BINGO INC",SEAT,,,"5015 SW 26 AVE",,,"CAPE CORAL",FL,33914,46,239.549.5620,"UPTOWN BINGO",,"2708 SANTA BARBARA BLVD",,,"CAPE CORAL",FL,33914,46,239-772-4646,7,10,SEA4606430,20,20,12/01/2016,06/28/2016,150,"Risk Level 2",
200,2010,"COCONUT JACK'S WATERFRONT GRILLE LLC",SEAT,,,"5370 BONITA BEACH RD SW",,,"BONITA SPRINGS",FL,34134,46,239.289.1580,"COCONUT JACK'S WATERFRONT GRILLE",,"5370 BONITA BEACH RD SW",,,"BONITA SPRINGS",FL,34134,46,239-676-7777,7,19,SEA4600263,20,20,12/01/2016,11/10/2015,160,"Risk Level 2",
200,2010,"ROUILLONS FOOD AND ENTERTAINMENT INC",SEAT,,,"1480 NE PINE ISLAND RD #2-A",,,"CAPE CORAL",FL,33909,46,239.424.8212,"AJI LIMON PERUVIAN RESTAURANT",,"1480 NE PINE ISLAND RD #2-A",,,"CAPE CORAL",FL,33909,46,239.424.8212,7,10,SEA4605950,20,20,12/01/2016,03/31/2016,40,"Risk Level 2",
200,2010,"BARRERA JUAN MANUEL",NOST,,"LE FRUTERIA","1343 LINCOLN CT",,,IMMOKALEE,FL,34142,21,239.867.4283,"LA FRUITERIA BY LUPITA",,"1501 ORTIZ AVE",,,"FORT MYERS",FL,33905,46,239.745.2879,7,17,NOS4605199,20,20,12/01/2016,09/26/2015,0,"Risk Level 1",
200,2010,"PALMER ROBERT",SEAT,,,"1109 DEL PRADO BLVD #14",,,"CAPE CORAL",FL,33990,46,239.458.0183,"ENGLUND'S SUBS",,"1109 DEL PRADO BLVD #14",,,"CAPE CORAL",FL,33990,46,239.458.0183,7,10,SEA4604223,20,20,12/01/2016,06/03/2016,9,"Risk Level 2",
200,2010,"LIN YAN YUN",SEAT,,,"3218 US HIGHWAY 27 S",,,SEBRING,FL,33870,38,863.314.8889,"CHINA ONE",,"3218 US H WY 27 S",,,SEBRING,FL,33870,38,863.314.8889,7,06,SEA3801034,20,20,12/01/2016,06/30/2016,36,"Risk Level 2",
200,2010,"APOLLARO ANTHONY J",SEAT,,,"1105 8 ST W",,,PALMETTO,FL,34221,51,,"TAKE A BREAK CAFE LLC",,"507 7 ST W",,,PALMETTO,FL,34221,51,941-729-7525,7,02,SEA5105431,20,20,12/01/2016,02/17/2016,23,"Risk Level 1",
200,2010,"LAVALLE LAURA L",SEAT,,"YO! TACO","1375 ESTERO BLVD",,,"FORT MYERS BEACH",FL,33931,46,239.707.4951,"YO! TACO",,"1375 ESTERO BLVD",,,"FORT MYERS BEACH",FL,33931,46,239.463.9864,7,11,SEA4606074,20,20,12/01/2016,05/31/2016,8,"Risk Level 2",
200,2010,"ISLAND BEACH CONNECTION LLC",SEAT,,"ANDREA MUCCIGA","P O BOX 1700",,,SANIBEL,FL,33957,46,239.472.4559,"TRADITIONS ON THE BEACH",,"3111 W GULF DR",,,SANIBEL,FL,33957,46,239.472.4559,7,11,SEA4600071,20,20,12/01/2016,06/20/2016,135,"Risk Level 2",
200,2010,"PSC LLC",SEAT,,,"106 HANCOCK BRIDGE PKWY W D17",,,"CAPE CORAL",FL,33991,46,239.938.4918,SUBWAY,,"106 HANCOCK BRIDGE PKWY W D17",,,"CAPE CORAL",FL,33991,46,239.938.4918,7,10,SEA4604098,20,20,12/01/2016,06/06/2016,25,"Risk Level 1",
200,2010,"ROSEDALE RESTAURANT LLC",SEAT,,,"1427 PINE RIDGE RD # 105",,,NAPLES,FL,34109,21,239.325.9653,"ROSEDALE BRICK OVEN PIZZERIA",,"1427 PINE RIDGE RD #105",,,NAPLES,FL,34109,21,239.325.9653,7,14,SEA2103184,20,20,12/01/2016,03/14/2016,61,"Risk Level 2",
200,2010,"BRINKLEY DEANNA",SEAT,,,"304 7 ST W",,,PALMETTO,FL,34221,51,941.448.9341,"CLAM HOUSE INC",,"304 7 ST W",,,PALMETTO,FL,34221,51,941.448.9341,7,02,SEA5102687,20,20,12/01/2016,06/30/2016,100,"Risk Level 2",
200,2010,"COWPOKES WATERING HOLE LLC",SEAT,,,"P O BOX 1961",,,"AVON PARK",FL,33826-1961,38,863.257.3101,"COWPOKE'S WATERING HOLE",,"6813 US HWY 27 S",,,SEBRING,FL,33876,38,863.314.9459,7,06,SEA3800632,20,20,12/01/2016,05/16/2016,295,"Risk Level 2",
200,2010,"NATTY INC",SEAT,,,"4141 US HIGHWAY 27 SUITE 1",,,SEBRING,FL,33870,38,863.381.3642,"GYRO PLUS",,"4141 US HWY 27 STE# 1",,,SEBRING,FL,33870,38,863.381.3642,7,06,SEA3801020,20,20,12/01/2016,05/23/2016,35,"Risk Level 2",
200,2010,"SQUARE ONE UNIVERSITY LLC",SEAT,,,"704 W BAY ST",,,TAMPA,FL,33606,39,,"SQUARE ONE BURGERS AND BAR",,"5239 UNIVERSITY PKWY",,,BRADENTON,FL,34201,51,941.359.0001,7,02,SEA5105433,20,20,12/01/2016,05/11/2016,189,"Risk Level 2",
200,2010,"BRONSON ANN MARIE",SEAT,,,"9242 CARNATION AVE",,,ENGLEWOOD,FL,34224,18,941.662.2405,"SUNNYBROOK PLACE/SWIRLS-N-CURLS",,"6800 PLACIDA RD, UNIT C1 & C2",,,ENGLEWOOD,FL,34224,18,941.697.3959,7,07,SEA1801840,20,20,12/01/2016,05/17/2016,8,"Risk Level 2",
200,2010,"KASSAM HOTEL COMPANY INC",SEAT,,,"4760 S CLEVELAND AVENUE",,,"FORT MYERS",FL,33907,46,239.275.1111,"TRAVELODGE #02977",,"4760 S CLEVELAND AVE",,,"FORT MYERS",FL,33907,46,239.275.1111,7,13,SEA4606176,20,20,12/01/2016,09/14/2015,20,"Risk Level 1",
200,2010,"KINGDOM BUFFET 88 INC",SEAT,,,"5100 S CLEVELAND AVENUE #401",,,"FORT MYERS",FL,33907,46,239.275.5408,"KINGDOM BUFFET 88 INC",,"5100 S CLEVELAND AVE #401",,,"FORT MYERS",FL,33907,46,239.275.5408,7,13,SEA4604942,20,20,12/01/2016,06/30/2016,180,"Risk Level 2",
200,2010,"GREEK TAVERNA LLC",SEAT,,,"6526 PEACOCK RD",,,SARASOTA,FL,34242,68,,"GREEK TAVERNA",,"5755 BENEVA RD UNIT #3",,,SARASOTA,FL,34233,68,941.922.8140,7,05,SEA6802929,20,20,12/01/2016,06/22/2016,52,"Risk Level 2",
200,2010,"PASCUAL & BLANTON LLC",NOST,,"FRANK G PASCUAL JR","1230 BOSTON LN",,,BRADENTON,FL,34212,51,941.749.0415,"PAPA JOHNS PIZZA",,"3428 US HWY 301 N",,,ELLENTON,FL,34222,51,941.722.6400,7,02,NOS5105432,20,20,12/01/2016,03/09/2016,0,"Risk Level 1",
